"timestamp"	"id"	"uri"
20130607135127	"doku.php?id=bugs:bug_1&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_1&do=export_html"
20130622184955	"doku.php?id=bugs:bug_1&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_1&do=export_raw"
20131023174313	"doku.php?id=bugs:bug_1&do=index"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_1&do=index"
20150621073650	"doku.php?id=bugs:bug_2"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_2"
20131023182326	"doku.php?id=bugs:bug_2&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_2&do=export_html"
20131023172817	"doku.php?id=bugs:bug_2&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_2&do=export_raw"
20131023172236	"doku.php?id=bugs:bug_2&do=index"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_2&do=index"
20150621073647	"doku.php?id=bugs:bug_3"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_3"
20131023185148	"doku.php?id=bugs:bug_3&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_3&do=export_html"
20131023173335	"doku.php?id=bugs:bug_3&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_3&do=export_raw"
20131023160501	"doku.php?id=bugs:bug_3&do=index"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_3&do=index"
20150621045402	"doku.php?id=bugs:bug_resolutions"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_resolutions"
20131023190655	"doku.php?id=bugs:bug_resolutions&do=export_html"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_resolutions&do=export_html"
20131023154747	"doku.php?id=bugs:bug_resolutions&do=export_raw"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_resolutions&do=export_raw"
20131023163639	"doku.php?id=bugs:bug_resolutions&do=index"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_resolutions&do=index"
20150621050533	"doku.php?id=bugs:bug_template"	"http://wiki.ecmascript.org/doku.php?id=bugs:bug_template"
